person_income,loan_amnt,loan_int_rate,loan_percent_income,default_history,loan_grades,person_home_ownership_MORTGAGE,person_home_ownership_OWN,person_home_ownership_RENT,loan_status
0.14278429372768997,0.21739130434782605,0.2775280898876405,0.2926829268292683,0,2,1.0,0.0,0.0,1
0.04589495155532891,0.10144927536231883,0.2505617977528091,0.36585365853658536,0,2,0.0,0.0,1.0,1
0.17338092809790923,0.1246376811594203,0.256741573033708,0.14634146341463414,0,2,1.0,0.0,0.0,0
0.04589495155532891,0.10144927536231883,0.5747191011235957,0.36585365853658536,1,4,0.0,0.0,1.0,1
0.04691483936766956,0.10144927536231883,0.5747191011235957,0.35365853658536583,1,4,0.0,0.0,1.0,1
0.04691483936766956,0.10144927536231883,0.02078651685393257,0.35365853658536583,0,1,0.0,0.0,1.0,1
0.04691483936766956,0.10144927536231883,0.05449438202247192,0.35365853658536583,0,1,0.0,0.0,1.0,1
0.05099439061703212,0.10144927536231883,0.3149964412182796,0.3414634146341463,0,2,0.0,0.0,1.0,1
0.05303416624171341,0.10144927536231883,0.10505617977528092,0.32926829268292684,0,1,0.0,0.0,1.0,1
0.17338092809790923,0.10144927536231883,0.07528089887640449,0.12195121951219513,0,1,1.0,0.0,0.0,0
0.17338092809790923,0.21739130434782605,0.09662921348314607,0.24390243902439024,0,1,1.0,0.0,0.0,0
0.05303416624171341,0.10144927536231883,0.2988764044943821,0.32926829268292684,0,2,0.0,0.0,1.0,1
0.17338092809790923,0.3913043478260869,0.32022471910112366,0.43902439024390244,0,2,0.0,1.0,0.0,0
0.17338092809790923,0.23188405797101447,0.4320224719101124,0.25609756097560976,0,3,0.0,1.0,0.0,0
0.05303416624171341,0.10144927536231883,0.5162921348314609,0.32926829268292684,0,4,0.0,0.0,1.0,1
0.05303416624171341,0.10144927536231883,0.3084269662921349,0.32926829268292684,1,3,0.0,0.0,1.0,1
0.17338092809790923,0.028985507246376812,0.29213483146067415,0.03658536585365854,0,2,1.0,0.0,0.0,0
0.056093829678735344,0.10144927536231883,0.2617977528089888,0.3170731707317073,0,2,0.0,0.0,1.0,1
0.14278429372768997,0.42028985507246375,0.556741573033708,0.5609756097560975,0,4,1.0,0.0,0.0,1
0.059153493115757266,0.10144927536231883,0.6123595505617978,0.3048780487804878,0,5,0.0,0.0,1.0,1
0.06117287098419173,0.10144927536231883,0.44550561797752813,0.2926829268292683,1,3,0.0,0.0,1.0,1
0.06527281998980113,0.10144927536231883,0.49719101123595516,0.28048780487804875,0,3,0.0,0.0,1.0,1
0.06527281998980113,0.10144927536231883,0.27134831460674164,0.28048780487804875,0,2,0.0,0.0,1.0,1
0.06884242733299337,0.10144927536231883,0.43820224719101136,0.2682926829268293,1,3,0.0,0.0,1.0,1
0.17338092809790923,0.4492753623188405,0.3129213483146068,0.5,0,2,1.0,0.0,0.0,0
0.07139214686384497,0.10144927536231883,0.3410112359550563,0.25609756097560976,0,2,0.0,0.0,1.0,1
0.07139214686384497,0.10144927536231883,0.3149964412182796,0.25609756097560976,0,2,0.0,0.0,1.0,1
0.07139214686384497,0.10144927536231883,0.3129213483146068,0.25609756097560976,0,2,0.0,0.0,1.0,1
0.07139214686384497,0.10144927536231883,0.41853932584269665,0.25609756097560976,1,3,0.0,0.0,1.0,1
0.07139214686384497,0.10144927536231883,0.43820224719101136,0.25609756097560976,1,3,0.0,0.0,1.0,1
0.07139214686384497,0.10144927536231883,0.3084269662921349,0.25609756097560976,1,3,0.0,0.0,1.0,1
0.07506374298827129,0.10144927536231883,0.5730337078651686,0.24390243902439024,0,4,0.0,0.0,1.0,1
0.0764915859255482,0.10144927536231883,0.5016853932584271,0.24390243902439024,1,3,0.0,0.0,1.0,1
0.07751147373788883,0.10144927536231883,0.764606741573034,0.24390243902439024,1,5,0.0,0.0,1.0,1
0.17338092809790923,0.13043478260869565,0.19775280898876407,0.14634146341463414,0,1,0.0,1.0,0.0,0
0.07751147373788883,0.10144927536231883,0.5016853932584271,0.24390243902439024,1,3,0.0,0.0,1.0,1
0.17338092809790923,0.2753623188405797,0.3814606741573035,0.3048780487804878,0,2,1.0,0.0,0.0,0
0.07751147373788883,0.10144927536231883,0.3149964412182796,0.24390243902439024,0,2,0.0,0.0,1.0,1
0.17338092809790923,0.10144927536231883,0.50561797752809,0.12195121951219513,1,4,1.0,0.0,0.0,0
0.07751147373788883,0.10144927536231883,0.27134831460674164,0.24390243902439024,0,2,0.0,0.0,1.0,1
0.07855175930647629,0.10144927536231883,0.18033707865168547,0.24390243902439024,0,1,0.0,0.0,1.0,1
0.17338092809790923,0.042028985507246375,0.10955056179775285,0.04878048780487805,0,1,1.0,0.0,0.0,0
0.17338092809790923,0.5304347826086957,0.3149964412182796,0.5853658536585366,0,2,1.0,0.0,0.0,0
0.0815910249872514,0.10144927536231883,0.10505617977528092,0.23170731707317072,0,1,0.0,0.0,1.0,0
0.0815910249872514,0.10144927536231883,0.3825842696629214,0.23170731707317072,1,3,0.0,0.0,1.0,0
0.0815910249872514,0.10144927536231883,0.3634831460674159,0.23170731707317072,0,2,0.0,0.0,1.0,0
0.0815910249872514,0.10144927536231883,0.4702247191011237,0.23170731707317072,1,3,0.0,0.0,1.0,0
0.0815910249872514,0.10144927536231883,0.22640449438202254,0.23170731707317072,0,2,0.0,0.0,1.0,0
0.08161142274349821,0.10144927536231883,0.3797752808988765,0.23170731707317072,0,2,0.0,0.0,1.0,0
0.08363080061193269,0.10144927536231883,0.19775280898876407,0.23170731707317072,0,1,0.0,0.0,1.0,0
0.08669046404895461,0.10144927536231883,0.4500000000000001,0.2195121951219512,0,3,0.0,0.0,1.0,0
0.08669046404895461,0.10144927536231883,0.3617977528089888,0.2195121951219512,0,2,0.0,0.0,1.0,0
0.08669046404895461,0.10144927536231883,0.3337078651685394,0.2195121951219512,0,2,0.0,0.0,1.0,0
0.17340132585415602,0.2753623188405797,0.44550561797752813,0.3048780487804878,0,3,1.0,0.0,0.0,0
0.09178990311065782,0.10144927536231883,0.3337078651685394,0.2073170731707317,0,2,0.0,0.0,1.0,1
0.09178990311065782,0.10144927536231883,0.47752808988764056,0.2073170731707317,0,3,0.0,0.0,1.0,0
0.09892911779704233,0.10144927536231883,0.39325842696629226,0.1951219512195122,0,2,0.0,0.0,1.0,0
0.101580826109128,0.10144927536231883,0.5016853932584271,0.1951219512195122,0,3,0.0,0.0,1.0,0
0.10198878123406425,0.10144927536231883,0.5292134831460675,0.1951219512195122,1,4,0.0,0.0,1.0,1
0.10198878123406425,0.10144927536231883,0.3149964412182796,0.1951219512195122,0,2,0.0,0.0,1.0,0
0.17345232024477308,0.2753623188405797,0.17247191011235963,0.3048780487804878,0,1,1.0,0.0,0.0,0
0.10198878123406425,0.10144927536231883,0.17808988764044947,0.1951219512195122,0,1,0.0,0.0,1.0,0
0.10198878123406425,0.10144927536231883,0.3814606741573035,0.1951219512195122,0,2,0.0,0.0,1.0,0
0.17389087200407954,0.09855072463768116,0.1393258426966293,0.10975609756097561,0,1,1.0,0.0,0.0,0
0.10198878123406425,0.10144927536231883,0.3505617977528091,0.1951219512195122,0,3,0.0,0.0,1.0,0
0.1739775624681285,0.3768115942028985,0.3601123595505619,0.4146341463414634,0,2,1.0,0.0,0.0,0
0.10198878123406425,0.10144927536231883,0.13089887640449444,0.1951219512195122,0,1,0.0,0.0,1.0,0
0.17419683834778177,0.3333333333333333,0.2786516853932585,0.36585365853658536,0,2,1.0,0.0,0.0,0
0.10706782253952064,0.10144927536231883,0.22640449438202254,0.18292682926829268,0,2,0.0,0.0,1.0,0
0.10708822029576746,0.10144927536231883,0.4084269662921349,0.18292682926829268,0,2,0.0,0.0,1.0,0
0.10708822029576746,0.10144927536231883,0.2775280898876405,0.18292682926829268,0,2,0.0,0.0,1.0,0
0.1081081081081081,0.10144927536231883,0.17247191011235963,0.18292682926829268,0,1,0.0,0.0,1.0,0
0.14387047424783272,0.21739130434782605,0.45224719101123606,0.2926829268292683,1,3,1.0,0.0,0.0,1
0.1081081081081081,0.10144927536231883,0.3149964412182796,0.18292682926829268,0,2,0.0,0.0,1.0,0
0.1746251912289648,0.5072463768115942,0.23651685393258431,0.5609756097560975,0,1,1.0,0.0,0.0,0
0.10933197348291689,0.10144927536231883,0.0,0.18292682926829268,0,1,0.0,0.0,1.0,0
0.11218765935747067,0.10144927536231883,0.3149964412182796,0.17073170731707316,0,2,0.0,0.0,1.0,0
0.11218765935747067,0.10144927536231883,0.07528089887640449,0.17073170731707316,0,1,0.0,0.0,1.0,0
0.11218765935747067,0.10144927536231883,0.41853932584269665,0.17073170731707316,1,3,0.0,0.0,1.0,1
0.17529831718510963,0.40579710144927533,0.13820224719101126,0.4512195121951219,0,1,1.0,0.0,0.0,0
0.11422743498215197,0.10144927536231883,0.1393258426966293,0.17073170731707316,0,1,0.0,0.0,1.0,0
0.11422743498215197,0.10144927536231883,0.3149964412182796,0.17073170731707316,0,2,0.0,0.0,1.0,1
0.11422743498215197,0.10144927536231883,0.49157303370786526,0.17073170731707316,0,3,0.0,0.0,1.0,1
0.11422743498215197,0.10144927536231883,0.46629213483146076,0.17073170731707316,0,3,0.0,0.0,1.0,0
0.11728709841917388,0.10144927536231883,0.02078651685393257,0.17073170731707316,0,1,0.0,0.0,1.0,0
0.11728709841917388,0.10144927536231883,0.29943820224719103,0.17073170731707316,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.21739130434782605,0.06741573033707865,0.24390243902439024,0,1,1.0,0.0,0.0,0
0.11728709841917388,0.10144927536231883,0.09662921348314607,0.17073170731707316,0,1,0.0,0.0,1.0,0
0.11728709841917388,0.10144927536231883,0.5707865168539328,0.17073170731707316,1,4,0.0,0.0,1.0,1
0.11749107598164203,0.10144927536231883,0.38595505617977527,0.17073170731707316,1,3,0.0,0.0,1.0,0
0.12034676185619582,0.10144927536231883,0.0,0.15853658536585366,0,1,0.0,0.0,1.0,0
0.1754207037225905,0.014492753623188404,0.06741573033707865,0.024390243902439022,0,1,0.0,1.0,0.0,0
0.12235084140744519,0.10144927536231883,0.4252808988764046,0.15853658536585366,0,3,0.0,0.0,1.0,0
0.12238653748087709,0.10144927536231883,0.19550561797752813,0.15853658536585366,0,1,0.0,0.0,1.0,0
0.12238653748087709,0.10144927536231883,0.5511235955056182,0.15853658536585366,0,3,0.0,0.0,1.0,0
0.12238653748087709,0.10144927536231883,0.05449438202247192,0.15853658536585366,0,1,0.0,0.0,1.0,0
0.12238653748087709,0.10144927536231883,0.3149964412182796,0.15853658536585366,0,1,0.0,0.0,1.0,0
0.1754207037225905,0.043478260869565216,0.3149964412182796,0.04878048780487805,0,1,1.0,0.0,0.0,0
0.12242733299337073,0.10144927536231883,0.25730337078651694,0.15853658536585366,0,2,0.0,0.0,1.0,0
0.12597654258031615,0.10144927536231883,0.23651685393258431,0.15853658536585366,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.2753623188405797,0.4814606741573035,0.3048780487804878,0,3,0.0,1.0,0.0,0
0.12646608873023968,0.10144927536231883,0.0,0.15853658536585366,0,1,0.0,0.0,1.0,0
0.12646608873023968,0.10144927536231883,0.452808988764045,0.15853658536585366,0,3,0.0,0.0,1.0,0
0.1754207037225905,0.14637681159420288,0.256741573033708,0.15853658536585366,0,2,0.0,1.0,0.0,0
0.12748597654258031,0.10144927536231883,0.22640449438202254,0.15853658536585366,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.42028985507246375,0.5511235955056182,0.46341463414634143,0,3,1.0,0.0,0.0,0
0.1754207037225905,0.43478260869565216,0.3691011235955057,0.47560975609756095,0,2,0.0,1.0,0.0,0
0.1754207037225905,0.1072463768115942,0.3149964412182796,0.12195121951219513,0,1,1.0,0.0,0.0,0
0.13105558388577254,0.10144927536231883,0.2988764044943821,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.1393258426966293,0.14634146341463414,0,1,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.03202247191011237,0.14634146341463414,0,1,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.11629213483146073,0.14634146341463414,0,1,0.0,0.0,1.0,0
0.1754207037225905,0.2753623188405797,0.3129213483146068,0.3048780487804878,0,2,1.0,0.0,0.0,0
0.13258541560428355,0.10144927536231883,0.6219101123595505,0.14634146341463414,1,4,0.0,0.0,1.0,0
0.1754207037225905,0.34782608695652173,0.4292134831460675,0.3902439024390244,1,3,0.0,1.0,0.0,0
0.13258541560428355,0.10144927536231883,0.4533707865168541,0.14634146341463414,1,3,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.3410112359550563,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.2753623188405797,0.0,0.3048780487804878,0,1,1.0,0.0,0.0,0
0.1754207037225905,0.2079710144927536,0.25730337078651694,0.23170731707317072,0,2,0.0,1.0,0.0,0
0.13258541560428355,0.10144927536231883,0.3149964412182796,0.14634146341463414,0,3,0.0,0.0,1.0,0
0.1754207037225905,0.2753623188405797,0.10505617977528092,0.3048780487804878,0,1,1.0,0.0,0.0,0
0.1754207037225905,0.13043478260869565,0.27808988764044945,0.14634146341463414,0,2,1.0,0.0,0.0,0
0.13258541560428355,0.10144927536231883,0.2775280898876405,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.2775280898876405,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.13043478260869565,0.21516853932584273,0.14634146341463414,0,2,1.0,0.0,0.0,0
0.13258541560428355,0.10144927536231883,0.29943820224719103,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.5500000000000003,0.14634146341463414,0,4,0.0,0.0,1.0,1
0.1754207037225905,0.1507246376811594,0.04213483146067415,0.17073170731707316,0,1,1.0,0.0,0.0,0
0.14482406935237124,0.2753623188405797,0.3149964412182796,0.36585365853658536,1,4,1.0,0.0,0.0,1
0.13258541560428355,0.10144927536231883,0.3149964412182796,0.14634146341463414,0,3,0.0,0.0,1.0,0
0.1754207037225905,0.15942028985507245,0.11741573033707864,0.18292682926829268,0,1,1.0,0.0,0.0,0
0.13258541560428355,0.10144927536231883,0.3601123595505619,0.14634146341463414,0,2,0.0,0.0,1.0,1
0.13258541560428355,0.10144927536231883,0.2438202247191012,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.3325842696629214,0.14634146341463414,0,3,0.0,0.0,1.0,0
0.13717491075981642,0.10144927536231883,0.403932584269663,0.14634146341463414,0,4,0.0,0.0,1.0,1
0.1754207037225905,0.2753623188405797,0.5224719101123596,0.3048780487804878,0,3,1.0,0.0,0.0,0
0.1382151963284039,0.10144927536231883,0.256741573033708,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.13870474247832737,0.10144927536231883,0.39325842696629226,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.3333333333333333,0.2786516853932585,0.36585365853658536,0,2,1.0,0.0,0.0,0
0.1754207037225905,0.2753623188405797,0.5224719101123596,0.3048780487804878,0,3,0.0,1.0,0.0,0
0.1754207037225905,0.23188405797101447,0.09662921348314607,0.25609756097560976,0,1,1.0,0.0,0.0,0
0.13870474247832737,0.10144927536231883,0.17808988764044947,0.14634146341463414,0,1,0.0,0.0,1.0,0
0.14079041305456402,0.10144927536231883,0.47752808988764056,0.14634146341463414,1,3,0.0,0.0,1.0,0
0.14482406935237124,0.03623188405797101,0.4601123595505619,0.04878048780487805,1,3,1.0,0.0,0.0,1
0.14278429372768997,0.10144927536231883,0.0,0.14634146341463414,0,1,0.0,0.0,1.0,0
0.1754207037225905,0.2753623188405797,0.09662921348314607,0.3048780487804878,0,1,1.0,0.0,0.0,0
0.14278429372768997,0.10144927536231883,0.3410112359550563,0.14634146341463414,0,2,0.0,0.0,1.0,0
0.14278429372768997,0.10144927536231883,0.7028089887640452,0.14634146341463414,0,5,0.0,0.0,1.0,1
0.14278429372768997,0.10144927536231883,0.12696629213483146,0.14634146341463414,0,1,0.0,0.0,1.0,0
0.14482406935237124,0.10144927536231883,0.49719101123595516,0.13414634146341461,0,3,0.0,0.0,1.0,0
0.14482406935237124,0.10144927536231883,0.2617977528089888,0.13414634146341461,0,2,0.0,0.0,1.0,0
0.14533401325854156,0.10144927536231883,0.6106741573033709,0.13414634146341461,1,4,0.0,0.0,1.0,0
0.14551249362570118,0.10144927536231883,0.3149964412182796,0.13414634146341461,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.21739130434782605,0.5943820224719103,0.24390243902439024,1,5,0.0,0.0,0.0,0
0.1754207037225905,0.15942028985507245,0.4393258426966293,0.18292682926829268,1,4,0.0,1.0,0.0,0
0.14604793472718003,0.10144927536231883,0.4106741573033709,0.13414634146341461,1,3,0.0,0.0,1.0,0
0.1754207037225905,0.3391304347826087,0.3149964412182796,0.3780487804878049,0,3,0.0,1.0,0.0,0
0.14784803671596125,0.10144927536231883,0.3533707865168541,0.13414634146341461,0,2,0.0,0.0,1.0,1
0.17553799082100968,0.043478260869565216,0.17247191011235963,0.04878048780487805,0,1,1.0,0.0,0.0,0
0.17567567567567566,0.14492753623188404,0.11629213483146073,0.15853658536585366,0,1,1.0,0.0,0.0,0
0.14525242223355433,0.16666666666666666,0.11741573033707864,0.2195121951219512,0,1,1.0,0.0,0.0,1
0.17588985211626723,0.17391304347826086,0.3149964412182796,0.1951219512195122,0,2,1.0,0.0,0.0,0
0.17591024987251402,0.21739130434782605,0.03426966292134831,0.24390243902439024,0,1,1.0,0.0,0.0,0
0.14531361550229477,0.1072463768115942,0.5955056179775282,0.14634146341463414,0,4,1.0,0.0,0.0,1
0.14788373278939315,0.10144927536231883,0.13820224719101126,0.13414634146341461,0,1,0.0,0.0,1.0,0
0.14788373278939315,0.10144927536231883,0.3112359550561799,0.13414634146341461,0,2,0.0,0.0,1.0,0
0.14904130545639982,0.10144927536231883,0.2505617977528091,0.13414634146341461,0,2,0.0,0.0,1.0,0
0.17593064762876082,0.17391304347826086,0.11741573033707864,0.1951219512195122,0,1,1.0,0.0,0.0,0
0.1529831718510964,0.10144927536231883,0.4084269662921349,0.13414634146341461,0,2,0.0,0.0,1.0,0
0.17593064762876082,0.05797101449275363,0.3149964412182796,0.06097560975609756,0,3,1.0,0.0,0.0,0
0.17593064762876082,0.07246376811594203,0.3149964412182796,0.08536585365853659,0,1,1.0,0.0,0.0,0
0.15400305966343703,0.10144927536231883,0.3149964412182796,0.13414634146341461,0,2,0.0,0.0,1.0,0
0.15553289138194798,0.10144927536231883,0.3410112359550563,0.13414634146341461,0,2,0.0,0.0,1.0,0
0.17658337582865885,0.1246376811594203,0.256741573033708,0.13414634146341461,0,2,1.0,0.0,0.0,0
0.14606833248342682,0.38405797101449274,0.6196629213483147,0.5,1,5,1.0,0.0,0.0,1
0.14610912799592046,0.15942028985507245,0.5162921348314609,0.2073170731707317,0,4,1.0,0.0,0.0,1
0.17678225395206526,0.1246376811594203,0.3646067415730338,0.13414634146341461,0,3,1.0,0.0,0.0,0
0.15808261091279957,0.10144927536231883,0.6106741573033709,0.12195121951219513,1,4,0.0,0.0,1.0,0
0.12748597654258031,0.10144927536231883,0.5123595505617977,0.15853658536585366,1,4,0.0,0.0,1.0,1
0.12748597654258031,0.10144927536231883,0.5286516853932586,0.15853658536585366,0,4,0.0,0.0,1.0,1
0.15808261091279957,0.10144927536231883,0.11741573033707864,0.12195121951219513,0,1,0.0,0.0,1.0,0
0.17786843447220807,0.2608695652173913,0.11741573033707864,0.28048780487804875,0,1,1.0,0.0,0.0,0
0.12748597654258031,0.10144927536231883,0.556741573033708,0.15853658536585366,1,4,0.0,0.0,1.0,1
0.12748597654258031,0.10144927536231883,0.255056179775281,0.15853658536585366,0,2,0.0,0.0,1.0,1
0.17799082100968894,0.2753623188405797,0.3814606741573035,0.3048780487804878,0,2,1.0,0.0,0.0,0
0.16063233044365122,0.10144927536231883,0.3129213483146068,0.12195121951219513,0,2,0.0,0.0,1.0,0
0.17848036715961246,0.02028985507246377,0.3149964412182796,0.024390243902439022,0,1,1.0,0.0,0.0,0
0.13258541560428355,0.10144927536231883,0.49719101123595516,0.14634146341463414,1,3,0.0,0.0,1.0,1
0.1631820499745028,0.10144927536231883,0.0,0.12195121951219513,0,1,0.0,0.0,1.0,0
0.1631820499745028,0.10144927536231883,0.3149964412182796,0.12195121951219513,0,2,0.0,0.0,1.0,0
0.1631820499745028,0.10144927536231883,0.0,0.12195121951219513,0,1,0.0,0.0,1.0,0
0.1631820499745028,0.10144927536231883,0.4601123595505619,0.12195121951219513,1,3,0.0,0.0,1.0,0
0.13258541560428355,0.10144927536231883,0.5359550561797755,0.14634146341463414,1,4,0.0,0.0,1.0,1
0.1631820499745028,0.10144927536231883,0.11123595505617984,0.12195121951219513,0,1,0.0,0.0,1.0,0
0.1631820499745028,0.10144927536231883,0.19775280898876407,0.12195121951219513,0,1,0.0,0.0,1.0,0
0.1631820499745028,0.10144927536231883,0.2651685393258428,0.12195121951219513,0,2,0.0,0.0,1.0,0
0.16471188169301376,0.10144927536231883,0.12696629213483146,0.12195121951219513,0,1,0.0,0.0,1.0,0
0.16828148903620604,0.10144927536231883,0.31067415730337083,0.12195121951219513,0,2,0.0,0.0,1.0,0
0.16828148903620604,0.10144927536231883,0.2617977528089888,0.12195121951219513,0,2,0.0,0.0,1.0,0
0.16930137684854668,0.10144927536231883,0.4533707865168541,0.12195121951219513,1,3,0.0,0.0,1.0,0
0.17338092809790923,0.10144927536231883,0.4966292134831462,0.12195121951219513,0,3,0.0,0.0,1.0,0
0.17848036715961246,0.07971014492753624,0.3129213483146068,0.08536585365853659,0,2,1.0,0.0,0.0,0
0.17848036715961246,0.07246376811594203,0.4814606741573035,0.08536585365853659,1,3,1.0,0.0,0.0,0
0.1754207037225905,0.10144927536231883,0.2904494382022473,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.10144927536231883,0.2904494382022473,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.1754207037225905,0.10144927536231883,0.4252808988764046,0.10975609756097561,0,3,0.0,0.0,1.0,0
0.17848036715961246,0.014492753623188404,0.11629213483146073,0.024390243902439022,0,1,1.0,0.0,0.0,0
0.1754207037225905,0.10144927536231883,0.10505617977528092,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.14482406935237124,0.10144927536231883,0.3149964412182796,0.13414634146341461,1,4,0.0,0.0,1.0,1
0.1754207037225905,0.10144927536231883,0.399438202247191,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.17771545130035699,0.10144927536231883,0.41011235955056197,0.10975609756097561,1,3,0.0,0.0,1.0,0
0.17848036715961246,0.10144927536231883,0.13820224719101126,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.17848036715961246,0.10144927536231883,0.5162921348314609,0.10975609756097561,1,4,0.0,0.0,1.0,0
0.17848036715961246,0.14782608695652172,0.0,0.15853658536585366,0,1,1.0,0.0,0.0,0
0.17848036715961246,0.13043478260869565,0.4247191011235956,0.14634146341463414,0,3,1.0,0.0,0.0,0
0.17848036715961246,0.2608695652173913,0.08370786516853934,0.28048780487804875,0,1,1.0,0.0,0.0,0
0.17848036715961246,0.11594202898550725,0.06292134831460677,0.13414634146341461,0,1,1.0,0.0,0.0,0
0.14788373278939315,0.24637681159420288,0.46629213483146076,0.3170731707317073,0,3,1.0,0.0,0.0,1
0.17848036715961246,0.15942028985507245,0.11741573033707864,0.17073170731707316,0,1,1.0,0.0,0.0,0
0.18357980622131564,0.10144927536231883,0.4084269662921349,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.18357980622131564,0.10144927536231883,0.47078651685393275,0.10975609756097561,1,3,0.0,0.0,1.0,0
0.18357980622131564,0.10144927536231883,0.0,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.17848036715961246,0.2753623188405797,0.11741573033707864,0.3048780487804878,0,1,1.0,0.0,0.0,0
0.17848036715961246,0.2971014492753623,0.3149964412182796,0.32926829268292684,0,1,1.0,0.0,0.0,0
0.14788373278939315,0.07971014492753624,0.09662921348314607,0.10975609756097561,0,1,1.0,0.0,0.0,1
0.18357980622131564,0.10144927536231883,0.3149964412182796,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.18357980622131564,0.10144927536231883,0.11741573033707864,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.18357980622131564,0.10144927536231883,0.3410112359550563,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.18357980622131564,0.10144927536231883,0.11292134831460676,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.18459969403365628,0.10144927536231883,0.07528089887640449,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.15808261091279957,0.10144927536231883,0.3797752808988765,0.12195121951219513,0,2,0.0,0.0,1.0,1
0.17848036715961246,0.07246376811594203,0.399438202247191,0.08536585365853659,1,3,1.0,0.0,0.0,0
0.18869964303926567,0.10144927536231883,0.12696629213483146,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.18949515553289137,0.10144927536231883,0.3149964412182796,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.1591024987251402,0.10144927536231883,0.5943820224719103,0.12195121951219513,1,4,0.0,0.0,1.0,1
0.19377868434472206,0.10144927536231883,0.39325842696629226,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.19377868434472206,0.10144927536231883,0.2904494382022473,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.14788373278939315,0.3333333333333333,0.3084269662921349,0.4268292682926829,1,3,1.0,0.0,0.0,1
0.1631820499745028,0.10144927536231883,0.4252808988764046,0.12195121951219513,0,3,0.0,0.0,1.0,1
0.1631820499745028,0.10144927536231883,0.3129213483146068,0.12195121951219513,0,2,0.0,0.0,1.0,1
0.1790922998470168,0.18840579710144925,0.3533707865168541,0.2073170731707317,0,2,0.0,1.0,0.0,0
0.17911269760326365,0.13043478260869565,0.13033707865168542,0.14634146341463414,0,1,0.0,1.0,0.0,0
0.14874043855175928,0.15942028985507245,0.5921348314606742,0.2073170731707317,0,3,1.0,0.0,0.0,1
0.1631820499745028,0.10144927536231883,0.5123595505617977,0.12195121951219513,0,4,0.0,0.0,1.0,1
0.19377868434472206,0.10144927536231883,0.4870786516853934,0.10975609756097561,0,4,0.0,0.0,1.0,0
0.19377868434472206,0.10144927536231883,0.19438202247191022,0.10975609756097561,0,2,0.0,0.0,1.0,0
0.17958184599694033,0.2753623188405797,0.4533707865168541,0.2926829268292683,0,3,1.0,0.0,0.0,0
0.19377868434472206,0.10144927536231883,0.02078651685393257,0.10975609756097561,0,1,0.0,0.0,1.0,0
0.18001019887812342,0.18840579710144925,0.23595505617977525,0.2073170731707317,0,2,1.0,0.0,0.0,0
0.18001019887812342,0.1398550724637681,0.5151685393258427,0.15853658536585366,1,4,1.0,0.0,0.0,0
0.19377868434472206,0.10144927536231883,0.43820224719101136,0.10975609756097561,0,3,0.0,0.0,1.0,0
0.1963284038755737,0.10144927536231883,0.4252808988764046,0.0975609756097561,0,3,0.0,0.0,1.0,0
0.1988577256501785,0.10144927536231883,0.3149964412182796,0.0975609756097561,0,3,0.0,0.0,1.0,0
0.1804997450280469,0.13043478260869565,0.06741573033707865,0.14634146341463414,0,1,1.0,0.0,0.0,0
0.1988781234064253,0.10144927536231883,0.4084269662921349,0.0975609756097561,0,2,0.0,0.0,1.0,0
0.1808057113717491,0.023913043478260867,0.06741573033707865,0.024390243902439022,0,1,0.0,1.0,0.0,0
0.1808057113717491,0.3913043478260869,0.10505617977528092,0.4146341463414634,0,1,0.0,1.0,0.0,0
0.1988781234064253,0.10144927536231883,0.4252808988764046,0.0975609756097561,0,3,0.0,0.0,1.0,0
0.18154003059663437,0.10144927536231883,0.02078651685393257,0.10975609756097561,0,1,0.0,0.0,1.0,1
